Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
SSTI,ShotSpotter Inc,Technology,30.05,0,,,0,364.856042,N/A,0,0.559885517,51.5,22.63
SSTK,Shutterstock Inc,Communication Services,81.5,0.010639802,,,0.86714383,2978.762571,32.41908265,0.352497492,1.339862499,127.78,76.72
ST,Sensata Technologies Holding Plc,Technology,47.39,0,,,0,7440.551541,20.46468876,0,1.21129696,65.58,47.18
STAA,Staar Surgical Co.,Healthcare,61.89,0,,,0,2955.536093,120.6292026,0,2.165775734,163.08,55.36
STAG,STAG Industrial Inc,Real Estate,39.91,0.03658231,0.006902088,0.002763023,1.429488385,7104.557338,37.75505427,1.243033378,0.669604914,47.83,33.32
STAR,iStar Inc,Real Estate,19.93,0.02489756,,,0.496208362,1376.795192,12.63288702,0.32645287,1.256473406,27.46,16.18
STAY,Extended Stay America Inc,Consumer Cyclical,20.46,0,174,0.528142136,0.110000003,0,0,0.949913671,,,
STBA,"S & T Bancorp, Inc.",Financial Services,27.96,0.040221176,,,1.124584085,1100.265759,10.0159831,0.400207859,0.790173049,33.89,26.53
STC,Stewart Information Services Corp.,Financial Services,51.95,0.026930695,0.136363636,0.045639553,1.39904958,1401.504814,4.336124493,0.117567192,0.959280417,80.54,51.92
STCN,Steel Connect Inc,Industrials,1.27,0,,,0,76.781304,N/A,0,0.98580277,2.45,0.92
STE,Steris Plc,Healthcare,244.46,0.006893877,0.075,0.089587431,1.685277218,24477.09629,87.26922001,0.569350411,0.915431452,251.69,186.83
STFC,State Auto Financial Corp.,Financial Services,52.01,0,,,0.400000006,0,0,0.250000004,,,
STIM,Neuronetics Inc,Healthcare,3.01,0,,,0,80.149696,0,N/A,1.189891036,17.92,2.8
STKS,ONE Group Hospitality Inc,Consumer Cyclical,10.28,0,,,0,331.787257,0,N/A,1.354579585,16.44,7.8
STL,Sterling Bancorp.,Financial Services,26.29,0.010607738,0,0,0.278877437,5066.103164,14.00485755,0.148339062,1.129129872,29.95,18.69
STLD,Steel Dynamics Inc.,Basic Materials,88.32,0.015398551,0.307692308,0.170117417,1.113605518,16738.26412,5.207815931,0.071568478,1.19344091,89.33,48.7
STMP,Stamps.com Inc.,Technology,329.61,0,,,0,0,0,0,,,
STND,Standard AVB Financial Corp,Financial Services,33,0,,,0.884000003,0,0,N/A,,,
STOR,Store Capital Corp,Real Estate,29.77,0.052401747,0.069444444,0.058309139,1.488503844,8180.079406,30.55814548,1.501870492,0.938935865,35.83,27.96
STRA,Strategic Education Inc,Consumer Defensive,72.3,0.032877657,0,0.191357898,2.377054636,1809.672181,32.851166,1.042567823,0.884062339,87.43,47.52
STRL,"Sterling Construction Company, Inc.",Industrials,26.41,0,,,0,798.328003,12.74368271,0,1.208394216,32.14,19.76
STRM,"Streamline Health Solutions, Inc",Healthcare,1.4124,0,,,0,67.231135,0,N/A,0.956162777,2.29,1.22
STRS,Stratus Properties Inc.,Real Estate,40.5,0,,,0,335.067354,0,N/A,0.610989374,43.45,23.2
STRT,Strattec Security Corp.,Consumer Cyclical,34.03,0,,,0,134.547746,12.33703887,0,0.383425967,54.9,31.89
STT,State Street Corp.,Financial Services,75.81,0.030075188,-0.979733333,0.062980048,2.209721835,27855.95375,10.83046413,0.307332661,1.346840663,104.22,75
STWD,Starwood Property Trust Inc,Real Estate,24.21,0.079306072,0,0,1.865195687,7420.552506,16.82928283,1.251809186,0.932499012,25.34,21.54
STX,Seagate Technology Holdings Plc,Technology,81.41,0.034393809,0.044776119,0.021295688,2.055404092,17820.51378,9.695600532,0.258867014,,116.8,77.1
STXB,Spirit of Texas Bancshares Inc,Financial Services,25.55,0,,,0.449999996,0,0,N/A,,,
STZ,Constellation Brands Inc,Consumer Defensive,251.42,0.012727707,,,3.024867655,47845.55901,N/A,N/A,0.45714031,257.17,205.98
SUI,"Sun Communities, Inc.",Real Estate,185.58,0.018039532,0.060240964,0.056042931,3.347776436,21565.4037,57.08244096,1.020663548,0.764271719,210.76,154.68
SUM,Summit Materials Inc,Basic Materials,29,0,,,0,3466.913054,22.78106144,0,1.287699017,41.46,26.42
SUMR,Summer Infant Inc,Consumer Defensive,11.8,0,,,0,25.543554,N/A,0,,19.02,6.8
SUNW,Sunworks Inc,Technology,2.07,0,,,0,60.658808,0,N/A,1.212251437,13.09,1.7
SUP,"Superior Industries International, Inc.",Consumer Cyclical,3.68,0,,,0,98.820115,N/A,0,1.077609719,9.72,3.53
SUPN,Supernus Pharmaceuticals Inc,Healthcare,31.1,0,,,0,1660.314086,31.07805641,0,0.679240323,34.5,23.15
SVBI,Severn Bancorp Inc,Financial Services,13.63,0,,,0.190000001,0,0,N/A,,,
SVRA,Savara Inc,Healthcare,1.26,0,,,0,143.690224,0,N/A,0.543232677,2.09,1.02
SVT,"Servotronics, Inc.",Industrials,11.61,0,,,0,28.928254,0,N/A,,14.9,7.33
SWAV,ShockWave Medical Inc,Healthcare,209.71,0,,,0,7476.908697,N/A,0,1.891201228,249.73,125
SWCH,Switch Inc,Technology,30.81,0.006714979,,,0.206888512,4573.71788,845.1067776,5.30483365,0.835000561,31.8,17.47
SWK,Stanley Black & Decker Inc,Industrials,140.32,0.022519954,0.128571429,0.063750604,3.049659605,22929.90042,13.67887634,0.300163347,1.066156302,221.3,136.62
SWKS,"Skyworks Solutions, Inc.",Technology,117.73,0.019026586,0.12,0.148698355,2.168156142,19308.39883,13.90193594,0.26059569,1.500673986,201.23,117.65
SWM,"Schweitzer-Mauduit International, Inc.",Basic Materials,26.17,0.065858998,0,0.00934742,1.723529989,828.840931,9.440101715,0.615546425,0.909895003,47.31,25.26
SWN,Southwestern Energy Company,Energy,8.19,0,,,0,9140.858812,N/A,0,1.101145933,8.39,3.81
SWX,Southwest Gas Holdings Inc,Utilities,83.5,0.029700599,0.043859649,0.037486259,2.349287029,5053.743396,25.17067719,0.693005023,0.450927335,83.91,60.95
SXC,SunCoke Energy Inc,Basic Materials,9.55,0.024816873,,,0.237001137,793.719008,18.2884564,0.457089947,0.855812548,9.82,5.75
SXI,Standex International Corp.,Industrials,97.93,0.010175582,0.083333333,0.101972288,0.996494704,1198.205867,25.9475479,0.262927363,0.830969033,121.15,85.67
SXT,Sensient Technologies Corp.,Basic Materials,82.44,0.01927626,0.051282051,0.06446778,1.589134835,3464.305881,29.17433055,0.565528411,0.967738044,105.81,74.43
SYBT,Stock Yards Bancorp Inc,Financial Services,52.16,0.021126031,0.037037037,0.069610376,1.101933763,1388.63998,18.60325514,0.371021469,0.649785919,66.9,45.25
SYBX,Synlogic Inc,Healthcare,1.98,0,,,0,138.024287,0,N/A,0.737868437,4.54,1.39
SYF,Synchrony Financial,Financial Services,37.7,0.023342175,0,0.11095346,0.873651403,19084.60005,4.566786325,0.119026077,1.186159469,51.98,33.76
SYK,Stryker Corp.,Healthcare,261.7,0.010622851,0.103174603,0.103364927,2.640326223,98844.10701,49.5707658,0.505809621,1.030529509,279.72,234.89
SYKE,"Sykes Enterprises, Inc.",Technology,54,0,,,0,0,0,0,,,
SYN,Synthetic Biologics Inc,Healthcare,0.265,0,,,0,41.986028,0,N/A,1.466830714,0.72,0.215
SYNA,Synaptics Inc,Technology,152.84,0,,,0,6002.243527,42.12100721,0,2.234687182,299.39,114.05
SYNC,Synacor Inc,Technology,2.19,0,,,0,0,0,N/A,,,
SYNH,Syneos Health Inc,Healthcare,80.43,0,,,0,8248.73246,35.1262502,0,0.935252983,104.18,72.48
SYNL,Synalloy Corp.,Basic Materials,16.15,0,,,0,165.109493,8.155568916,0,,19.2,8.97
SYPR,"Sypris Solutions, Inc.",Consumer Cyclical,2.34,0,,,0,51.198554,17.51575579,0,1.15018481,5.82,1.82
SYRS,Syros Pharmaceuticals Inc.,Healthcare,0.9063,0,,,0,56.26582,N/A,0,1.824420718,7.03,0.9
SYY,Sysco Corp.,Consumer Defensive,86.27,0.021792048,0.044444444,0.07328926,1.863839047,44226.86271,56.30595374,1.226209899,0.981675016,88.71,67.27
T,"AT&T, Inc.",Communication Services,19.54,0.056806551,-0.466346154,-0.107489403,1.785382227,139572.1242,7.022850164,0.646877618,0.575565816,32.11,18.58
TACO,Del Taco Restaurants Inc,Consumer Cyclical,12.51,0,,,0.159999996,0,0,0.296901088,,,
TACT,Transact Technologies Inc.,Technology,8.48,0,,,0,83.865038,N/A,0,0.410129213,17.18,6.65
TAIT,Taitron Components Inc.,Technology,3.63,0.046118403,0.125,0.124746113,0.167409803,18.562252,0,N/A,0.634947035,6.4,3.22
TALO,Talos Energy Inc,Energy,19.95,0,,,0,1646.25411,N/A,0,1.013563889,20.4,8.57
TAP,Molson Coors Beverage Company,Consumer Defensive,55.61,0.027333213,,,1.052336714,11302.0803,11.23802356,0.22777851,0.528069499,60.11,41.82
TAST,Carrols Restaurant Group Inc.,Consumer Cyclical,2,0,,,0,109.129988,N/A,0,1.52248193,5.89,1.93
TAT,TransAtlantic Petroleum Ltd,Energy,0.246,0,,,0,18.778547,N/A,0,1.359619541,0.5393,0.1533
TAYD,Taylor Devices Inc.,Industrials,9.5,0,,,0,33.222868,0,N/A,,12.43,9.5
TBBK,Bancorp Inc. (The),Financial Services,25.23,0,,,0,1441.900656,13.03083203,0,1.690659221,33.36,20.5
TBI,TrueBlue Inc,Industrials,28.23,0,,,0,989.733948,16.05824622,0,0.914735898,32.91,21.88
TBIO,Translate Bio Inc,Healthcare,37.36,0,,,0,0,0,N/A,,,
TBK,Triumph Bancorp Inc,Financial Services,75.75,0,,,0,1905.881817,17.3628181,0,1.673057805,136.01,69.02
TBNK,Territorial Bancorp Inc,Financial Services,23.38,0.038712661,0,0.008929989,0.905102005,217.795782,12.54945446,0.476369476,0.297876171,26.46,23.12
TBPH,Theravance Biopharma Inc,Healthcare,9.93,0,,,0,753.703345,0,N/A,0.807176032,22.74,6.1
TCBI,"Texas Capital Bancshares, Inc.",Financial Services,55.63,0,,,0,2819.93588,11.9886058,0,1.175739517,71.68,53.22
TCBK,Trico Bancshares,Financial Services,38.7,0.025609212,0,0.080185187,0.991076524,1309.527891,11.13023578,0.251542265,0.749671509,47.83,37.64
TCDA,Tricida Inc,Healthcare,9.73,0,,,0,539.014347,0,N/A,0.458996962,10.92,3.55
TCF,TCF Financial Corp,Financial Services,45.18,0,0,0.045639553,1.049999982,0,0,0.561497317,,,
TCFC,Community Financial Corp,Financial Services,39.08,0.012051045,0.166666667,0.118426915,0.470954848,222.240105,0,N/A,,40.82,31.56
TCI,"Transcontinental Realty Investors, Inc.",Real Estate,38.25,0,,,0,330.453837,35.16214482,0,,42.92,18.61
TCMD,Tactile Systems Technology Inc,Healthcare,18.96,0,,,0,377.801586,N/A,0,1.279027807,61.13,13.37
TCO,"Taubman Centers, Inc.",Real Estate,42.99,0.015701326,,,0.675000012,2653.572797,N/A,N/A,,52.49,26.04
TCON,TRACON Pharmaceuticals Inc,Healthcare,2.51,0,,,0,49.237593,0,N/A,1.042539498,8.09,1.97
TCS,Container Store Group Inc,Consumer Cyclical,8.28,0,,,0,419.349783,4.478127617,0,1.398510751,15.67,7.6
TDC,Teradata Corp,Technology,45.68,0,,,0,4682.323519,31.85254094,0,1.091047381,59.38,37.35
TDG,Transdigm Group Incorporated,Industrials,638.48,0,,,0,35411.42948,47.40485874,0,1.237841589,688.03,552.72
TDOC,Teladoc Health Inc,Healthcare,65.18,0,,,0,10503.19254,N/A,0,1.833765866,192.11,50.08
TDS,"Telephone And Data Systems, Inc.",Communication Services,20.61,0.034934498,0.028571429,0.030358033,0.695370735,2212.966145,18.91424056,0.688485876,0.604841267,25.62,15.54
TDW,Tidewater Inc.,Energy,22.88,0,,,0,945.452325,N/A,0,-0.028289807,23.16,9.75
TDY,Teledyne Technologies Inc,Technology,480.24,0,,,0,22664.82643,50.89788105,0,0.976695126,490.75,391.28
TECD,Tech Data Corp.,Technology,144.9,0,,,0,0,0,N/A,,,
TECH,Bio-Techne Corp,Healthcare,418.08,0.00305838,0,0,1.278647651,16425.63323,78.0570982,0.249249055,1.23713061,543.09,347.62
TEL,TE Connectivity Ltd,Technology,120.88,0.016465311,,,1.990326806,39444.75835,16.12622991,0.270424838,1.338139227,165.81,120.75
TELL,Tellurian Inc,Energy,6.19,0,,,0,3209.474134,N/A,0,1.915261549,6.54,1.62
TEN,"Tenneco, Inc.",Consumer Cyclical,18.05,0,,,0,1500.540452,42.87258434,0,0.345109816,22.75,9.51
TENB,Tenable Holdings Inc,Technology,60.99,0,,,0,6726.384308,N/A,0,1.362299252,63.61,35.53
TENX,Tenax Therapeutics Inc,Healthcare,0.7103,0,,,0,17.904471,0,N/A,0.763853149,2.3,0.5001
TER,"Teradyne, Inc.",Technology,106.02,0.00415016,0.1,0.094608784,0.409508139,17132.16863,16.88582138,0.074052105,1.905027938,168.75,102.42
TESS,"Tessco Technologies, Inc.",Technology,6.25,0,,,0,56.147288,N/A,0,0.608746957,8.32,5.08
TEUM,Pareteum Corp,Communication Services,0.012,0,,,0,1.712366,0,N/A,,0.51,0.0002
TEX,Terex Corp.,Industrials,34.81,0.014013055,,,0.48779443,2435.802215,11.02671895,0.156344369,1.609724374,55,32.11
TFSL,TFS Financial Corporation,Financial Services,15.35,0.071757168,0.008928571,0.177122573,1.101472523,4311.057524,61.03720124,4.348490025,0.564766058,21.29,15.16
TFX,Teleflex Incorporated,Healthcare,336.62,0.00403419,0,0,1.357989003,15788.0516,32.52760057,0.132745748,0.855127836,447.66,288.71
TG,Tredegar Corp.,Basic Materials,12.42,0.038084397,0,0.017554577,0.473008205,419.095723,7.247530923,0.27500477,0.799815203,15.62,10.49
TGEN,Tecogen Inc,Industrials,1.5,0,,,0,37.275219,0,N/A,,2.4,0.7
TGI,Triumph Group Inc.,Industrials,25.46,0,,,0,1645.004665,N/A,0,1.883426982,27.85,14.12
TGLS,Tecnoglass Inc,Industrials,23.47,0.007863536,,,0.1845572,1118.926922,0,N/A,1.67213236,34.73,11.09
TGNA,TEGNA Inc,Communication Services,22.44,0.016819693,0.357142857,0.062980048,0.377433901,4971.439169,10.42328767,0.176370982,0.59768052,22.96,16.27
TGT,Target Corp,Consumer Defensive,237.2,0.015177066,0.323529412,0.084471771,3.361634337,109685.5674,15.79118448,0.238413783,0.882585261,266.91,184
TGTX,TG Therapeutics Inc,Healthcare,8.85,0,,,0,1263.933362,N/A,0,2.55667169,45.5,7.73
TH,Target Hospitality Corp,Energy,5.87,0,,,0,596.356751,0,N/A,0.426168446,6.35,2.23
THC,Tenet Healthcare Corp.,Healthcare,85,0,,,0,9130.41984,9.989518425,0,1.348842943,92.65,50.78
THFF,First Financial Corp. - Indiana,Financial Services,43.07,0.024611098,,,1.05381543,537.122783,10.13687853,0.262143142,0.400175931,47.1,37.26
THG,Hanover Insurance Group Inc,Financial Services,150.62,0.019917674,0.071428571,0.067907166,2.877008217,5357.002733,12.79437003,0.250174628,0.689585726,154.98,120.34
THO,"Thor Industries, Inc.",Consumer Cyclical,79.99,0.021502688,0.048780488,0.054364811,1.688125791,4401.869218,4.772186086,0.102063228,1.027640067,145.56,76.36
THR,Thermon Group Holdings Inc,Industrials,15.87,0,,,0,529.269436,44.66031859,0,0.895037988,20.35,15.31
THRM,Gentherm Inc,Consumer Cyclical,69.09,0,,,0,2281.457922,24.41785562,0,1.233855938,99,61.15
THS,Treehouse Foods Inc,Consumer Defensive,33.72,0,,,0,1881.413402,N/A,0,0.429958992,52.17,29.47
TIF,Tiffany & Co.,Consumer Cyclical,131.46,0.017524474,,,2.30376732,15960.71188,55.51551959,0.976172593,0.243947514,131.77,109.07
TILE,Interface Inc.,Consumer Cyclical,12.73,0.003138784,0,-0.301172881,0.03995672,755.278092,13.67415165,0.042661456,1.453952247,18,11.86
TIPT,Tiptree Inc,Financial Services,12.2,0.013055833,,,0.159281158,413.583318,0,N/A,1.370446407,17.2,7.94
TISI,"Team, Inc.",Industrials,2.04,0,,,0,87.973698,N/A,0,1.797638028,10.87,0.52
TITN,Titan Machinery Inc,Industrials,25.9,0,,,0,0.00057,8.75672E-06,0,1.40010613,38.58,23.83
TJX,"TJX Companies, Inc.",Consumer Cyclical,62.71,0.018816776,,,1.03425394,73698.55534,22.44980462,0.383057015,1.129628507,77.06,57.92
TKR,Timken Co.,Industrials,58.96,0.020224412,0.034482759,0.021295688,1.192431309,4417.907527,11.96940538,0.248941818,1.108944128,90.92,55.32
TLF,"Tandy Leather Factory, Inc.",Consumer Cyclical,3,0,,,0,0,0,N/A,,,
TLGT,Teligent Inc,Healthcare,0.1735,0,,,0,0,0,N/A,,,
TLYS,Tillys Inc,Consumer Cyclical,9.03,0,,,0,209.628019,3.43303558,0,1.56064225,16.95,8.76
TMDX,Transmedics Group Inc,Healthcare,23.48,0,,,0,656.54668,0,N/A,,35.37,10
TMHC,Taylor Morrison Home Corp.,Consumer Cyclical,26.83,0,,,0,3229.518917,4.870878241,0,1.554899763,35.51,22.64
TMO,Thermo Fisher Scientific Inc.,Healthcare,568.9,0.002109334,0.153846154,0.148698355,1.079233349,222689.9253,28.8271748,0.055459062,0.685818765,671.96,437.85
TMP,Tompkins Financial Corp,Financial Services,76.94,0.029633481,0.055555556,0.048413171,2.197063883,1128.72565,12.73252546,0.363151055,0.762315566,85.8,71.65
TMST,TimkenSteel Corp,Basic Materials,22.67,0,,,0,1051.472504,6.148962013,0,1.581347937,24.1,10.52
TMUS,T-Mobile US Inc,Communication Services,132.96,0,,,0,166105.5923,54.92909798,0,0.612120156,150.2,101.51
TNAV,Telenav Inc,Technology,4.79,0,,,0,0,0,0,,,
TNC,Tennant Co.,Industrials,71.28,0.014029181,0.086956522,0.035485788,0.955571959,1323.917155,20.39933984,0.277782546,0.83770094,86.34,69.7
TNDM,Tandem Diabetes Care Inc,Healthcare,115.32,0,,,0,7373.457935,473.6899611,0,1.202564641,155.86,76.19
TNET,TriNet Group Inc,Industrials,96,0,,,0,5976.854016,17.68300005,0,0.91023725,109.4,69.43
TNXP,Tonix Pharmaceuticals Holding Corp,Healthcare,0.1879,0,,,0,100.325188,0,N/A,1.251552503,1.42,0.15
TOL,Toll Brothers Inc.,Consumer Cyclical,46.18,0.015298109,0.176470588,0.201124434,0.706466687,5416.86782,6.092995325,0.099083687,1.592727829,75.1,44.84
TOWN,Townebank Portsmouth VA,Financial Services,28.99,0.027328777,0.111111111,0.073940924,0.792261232,1498.164556,0,N/A,0.842080385,34.56,27.39
TPB,Turning Point Brands Inc,Consumer Defensive,31,0.007240003,,,0.224440087,566.33714,0,N/A,0.524443888,54.24,28.98
TPC,Tutor Perini Corp,Industrials,10.31,0,,,0,526.956101,5.732456903,0,1.056646832,17.62,9.19
TPCO,Tribune Publishing Co,Communication Services,17.26,0,,,0,0,0,0,,,
TPH,Tri Pointe Homes Inc.,Consumer Cyclical,19.92,0,,,0,2142.863144,4.566404933,0,1.44124593,28.29,18.5
TPHS,Trinity Place Holdings Inc,Real Estate,1.58,0,,,0,58.201111,0,N/A,0.736367057,2.98,1.56
TPIC,TPI Composites Inc,Industrials,12.87,0,,,0,479.509482,N/A,0,1.286145657,59.63,9.23
TPR,Tapestry Inc,Consumer Cyclical,33.74,0.029638411,,,0.74537896,8907.013119,10.65049996,0.252670834,1.701590911,48.75,31.71
TPTX,Turning Point Therapeutics Inc,Healthcare,32.9,0,,,0,1632.586764,0,N/A,1.864650886,83.06,23.77
TPX,Tempur Sealy International Inc,Consumer Cyclical,28.62,0.012185954,,,0.348761993,5123.017464,8.203390654,0.113974508,1.483791608,50.25,26.9
TR,"Tootsie Roll Industries, Inc.",Consumer Defensive,36.41,0.009887394,0,0,0.350800059,1432.538743,21.92907484,0.372953497,0.456612103,38.09,28.78
TRC,Tejon Ranch Co.,Industrials,19.19,0,,,0,507.124573,94.82508852,0,0.714498279,21.69,14.79
TRCH,Torchlight Energy Resources Inc,Energy,4.95,0,,,0,785.778152,0,N/A,1.688944579,10.88,0.2111
TREC,Trecora Resources,Basic Materials,8.4,0,,,0,208.611421,42.03333089,0,0.361598506,9.38,7.46
TREE,LendingTree Inc.,Financial Services,104.17,0,,,0,1350.744056,19.54342843,0,1.769532331,250,90.97
TREX,"TREX Co., Inc.",Industrials,60.99,0,,,0,6974.672342,33.41368488,0,1.743515079,140.98,60.86
TRGP,Targa Resources Corp,Energy,78.64,0.017802645,2.5,-0.173951912,0.647587389,17968.14305,0,N/A,0.922708925,79.43,30.96
TRHC,Tabula Rasa HealthCare Inc,Healthcare,4.45,0,,,0,114.506541,0,N/A,1.255936007,53.38,4.25
TRIP,TripAdvisor Inc.,Consumer Cyclical,26.83,0,,,0,3377.177554,N/A,0,1.520287019,54.27,20.25
TRMB,Trimble Inc,Technology,67.47,0,,,0,16892.47908,34.28552685,0,1.493312778,96.49,62.32
TRMK,Trustmark Corp.,Financial Services,29.61,0.030735271,0,0,0.910071369,1821.543805,12.36076277,0.388919389,0.850632995,35.05,28.19
TRN,"Trinity Industries, Inc.",Industrials,31.74,0.027429705,0.095238095,0.120874262,0.870618823,2645.279143,14.53450078,0.49749647,1.032422653,35.09,24.16
TRNO,Terreno Realty Corp,Real Estate,73.97,0.017591114,0.172413793,0.111961586,1.30121469,5584.344143,64.2299454,1.057898122,0.784371018,85.59,60.06
TRNS,Transcat Inc,Industrials,77.54,0,,,0,583.007597,0,N/A,0.923623273,101.05,46.03
TROW,T. Rowe Price Group Inc.,Financial Services,138.96,0.034542314,0.111111111,0.160543111,4.377842319,31656.47051,0,N/A,1.342351154,220.21,131.9
TROX,Tronox Holdings plc,Basic Materials,19.24,0.020895135,0.5625,0.226703205,0.4020224,3002.590013,0,N/A,1.529629561,26.05,15.54
TRS,Trimas Corporation,Industrials,31.31,0.002553498,,,0.079950028,1337.1521,23.33191589,0.060568203,0.965844852,38.67,27.79
TRST,Trustco Bank Corp.,Financial Services,30.77,0.045498863,4.137614679,0.397654238,1.359868437,590.841694,9.604214856,0.426291046,0.449783835,39.81,29.16
TRT,Trio-Tech International,Technology,6.4,0,,,0,25.274752,0,N/A,2.323114294,13.73,3.86
TRTN,Triton International Ltd,Industrials,61.92,0.041989664,0.140350877,0.076316923,2.404077715,4031.489032,8.320926794,0.332974753,1.218682613,72.34,45.3
TRTX,TPG RE Finance Trust Inc,Real Estate,11.59,0.077207557,0.2,-0.105887039,0.894835582,894.561308,12.65202331,1.033774933,0.844863942,13.54,10.51
TRU,TransUnion,Industrials,93.69,0.004050291,,,0.379471721,18025.91871,12.99539955,0.052777708,1.175903752,125.12,83.38
TRUP,Trupanion Inc,Financial Services,81.07,0,,,0,3283.765482,N/A,0,2.450598586,158.25,70.49
TRV,Travelers Companies Inc.,Financial Services,184.24,0.019105515,0.035294118,0.040950397,3.491357808,44209.10211,12.16206386,0.240949469,0.602027752,187.98,142.07
TRVN,Trevena Inc,Healthcare,0.4003,0,,,0,66.257659,0,N/A,1.333816435,2.2,0.3888
TRXC,TransEnterix Inc,Healthcare,4.08,0,,,0,582.529768,0,N/A,0.427552674,6.95,0.28
TSBK,"Timberland Bancorp, Inc.",Financial Services,25.9,0.032479648,0.047619048,0.11095346,0.841222894,216.264896,0,N/A,0.270733901,29.62,25.75
TSC,Tristate Capital Holdings Inc,Financial Services,33.91,0,,,0,1138.741985,17.32928513,0,1.207655043,34.55,18.36
TSCO,Tractor Supply Co.,Consumer Cyclical,228.23,0.016124085,0.769230769,0.277864522,2.46959902,25595.15165,25.66923305,0.286829154,0.738795206,241.54,169.25
TSE,Trinseo PLC,Basic Materials,50.01,0.012754338,3,-0.023281316,0.637844467,1852.696865,0,N/A,,60.87,42.95
TSLA,Tesla Inc,Consumer Cyclical,985,0,,,0,989200.8792,179.0732946,0,1.819855726,1243.49,546.98
TSN,"Tyson Foods, Inc.",Consumer Defensive,95.45,0.019277108,0.033707865,0.153758896,1.795867087,34756.7812,9.39118649,0.177107208,0.297842352,100.22,68.75
TSQ,Townsquare Media Inc,Communication Services,11.91,0,,,0,152.271375,0,N/A,0.790117899,15.33,9.39
TTC,Toro Co.,Industrials,83.38,0.014391941,0.142857143,0.113824179,1.119908472,8716.342336,23.67869934,0.327458618,0.912410895,116.77,80.87
TTD,Trade Desk Inc,Technology,63.58,0,,,0,28089.0761,203.8956759,0,2.728863127,114.09,46.71
TTEC,TTEC Holdings Inc,Technology,80.69,0.011986664,,,0.967203917,3795.305307,26.92278717,0.325657884,1.409087661,112.13,68.42
TTEK,"Tetra Tech, Inc.",Industrials,148.72,0.005369025,0.176470588,0.148698355,0.798481396,8030.792255,32.26993267,0.175490417,1.14102663,192.45,115.56
TTGT,Techtarget Inc.,Communication Services,74.16,0,,,0,2201.203104,2319.497475,0,2.048713276,111.44,63.76
